ID_Zaznamu_Psa,Datum_Vytvorenia_Profilu,Hmotnost_Kg,Datum_Narodenia,Pohlavi,ID_Kondicie,ID_Aktivity,Je_Stene_Boolean
101944,2022-03-08 10:10:19,20,2021-10-30 10:12:44,fena,,,1
101945,2022-03-08 10:13:16,32,2020-03-31 10:14:17,fena,20,8,0
101948,2022-03-08 10:28:50,8,2008-05-08 10:31:18,fena,20,7,0
101950,2022-03-08 10:45:02,6.8,2009-06-15 10:45:57,pes,20,8,0
101957,2022-03-08 11:30:43,6,2009-04-11 11:31:40,fena,20,7,0
101963,2022-03-08 11:52:17,,,,,,0
101964,2022-03-08 12:14:52,12,2021-10-27 12:15:21,fena,19,8,1
101966,2022-03-08 12:27:18,8,2012-03-08 12:40:07,fena,22,7,0
101967,2022-03-08 12:35:08,2.2,2020-08-08 12:51:54,pes,18,8,0
101979,2022-03-08 12:59:21,52,2017-08-08 13:00:17,pes,19,7,0
101981,2022-03-08 13:13:33,3,2014-06-15 13:15:14,pes,20,8,0
101985,2022-03-08 13:35:40,,,,,,0
101986,2022-03-08 13:51:12,10,2011-05-31 13:52:51,fena,22,8,0
101987,2022-03-08 13:51:22,40,2019-01-08 13:52:44,pes,20,8,0
101988,2022-03-08 13:56:46,10,2020-11-17 13:58:51,pes,20,8,0
101991,2022-03-08 14:18:18,30,2021-01-08 14:19:04,fena,,,1
101993,2022-03-08 14:26:02,7.50,2014-10-04 14:28:58,fena,22,7,0
101998,2022-03-08 14:31:12,50,2013-09-08 14:32:21,pes,20,7,0
101999,2022-03-08 14:32:55,22,2019-09-22 14:48:05,pes,20,9,0
102000,2022-03-08 14:34:18,9.6,2021-09-21 14:35:10,fena,,,1
102003,2022-03-08 14:43:44,1.7,2013-10-07 14:44:28,fena,20,7,0
102006,2022-03-08 14:52:41,23,2021-08-07 14:53:41,fena,,,1
102008,2022-03-08 15:14:48,34,2019-07-08 15:15:26,fena,20,7,0
102010,2022-03-08 15:20:54,45,2015-02-23 15:22:12,fena,20,9,0
102012,2022-03-08 15:29:40,6.70,2016-10-30 15:33:00,pes,20,8,0
102013,2022-03-08 15:30:25,42,2014-04-20 15:31:28,pes,20,8,0
102014,2022-03-08 15:31:00,2.5,2018-03-17 15:31:26,pes,20,7,0
102015,2022-03-08 15:31:48,30,2008-02-28 15:32:25,fena,21,8,0
102020,2022-03-08 15:44:44,,,,,,0
102021,2022-03-08 15:50:23,,2015-02-01 20:46:05,pes,,,0
102024,2022-03-08 16:35:58,6,2012-05-06 16:36:50,pes,21,8,0
102026,2022-03-08 16:50:08,22,2019-09-22 16:50:54,pes,20,9,0
102028,2022-03-08 17:50:10,,,,,,0
102029,2022-03-08 17:50:12,50,2008-03-08 17:59:34,pes,21,8,0
102031,2022-03-08 18:00:45,6,2019-05-08 18:03:30,pes,20,8,0
102033,2022-03-08 18:25:04,12,2021-04-02 18:26:20,pes,20,8,0
102035,2022-03-08 18:37:27,14,2017-04-12 18:40:15,pes,20,8,0
102039,2022-03-08 18:56:22,18,2017-03-25 18:56:58,fena,20,8,0
102057,2022-03-08 19:17:13,20,2016-12-19 19:18:01,fena,21,8,0
102059,2022-03-08 19:49:06,3,2021-07-07 19:51:11,pes,,,1
102060,2022-03-08 19:56:57,,,,,,0
102061,2022-03-08 20:00:17,7,2014-04-17 20:03:05,fena,20,8,0
102062,2022-03-08 20:02:27,18,2019-02-08 20:03:24,pes,20,8,0
102070,2022-03-08 20:30:10,2.5,2022-01-10 20:30:59,fena,,,1
102072,2022-03-08 20:37:09,20,2021-03-08 20:38:12,fena,,,1
102074,2022-03-08 20:40:49,5,2018-09-08 20:41:19,fena,20,8,0
102080,2022-03-08 21:22:00,,,,,,0
102081,2022-03-08 21:49:10,28,2009-10-08 21:50:54,fena,20,9,0
102083,2022-03-08 22:11:15,15,2015-10-28 22:12:12,fena,20,8,0
102085,2022-03-08 23:15:13,5,2015-06-08 23:16:31,fena,19,8,0
102087,2022-03-09 02:11:36,,,,,,0
102088,2022-03-09 04:48:11,40,2018-03-09 04:49:36,pes,20,8,0
102090,2022-03-09 05:25:14,9,2010-08-09 05:26:41,pes,20,7,0
102092,2022-03-09 05:51:06,8,2021-12-09 05:53:21,fena,,,1
102094,2022-03-09 06:05:52,12,2016-04-09 06:06:51,fena,20,8,0
102096,2022-03-09 07:14:07,29,2020-08-18 07:16:13,pes,19,8,0
102097,2022-03-09 07:15:51,23,2017-03-10 07:17:09,pes,20,8,0
102102,2022-03-09 07:42:44,,,,,,0
102103,2022-03-09 07:57:23,22,2019-12-09 07:57:29,pes,19,8,0
102104,2022-03-09 08:01:24,5,2021-05-01 08:02:56,pes,19,8,0
102106,2022-03-09 08:09:24,6.5,2019-10-01 09:12:24,fena,20,8,0
102112,2022-03-09 08:33:39,40,2019-02-05 08:37:48,pes,19,8,0
102114,2022-03-09 08:43:34,,,,,,0
102117,2022-03-09 09:03:51,2,2017-09-09 09:04:34,fena,20,7,0
102118,2022-03-09 09:04:54,4,2020-10-21 09:06:51,fena,20,7,0
102121,2022-03-09 09:11:03,,,,,,0
102122,2022-03-09 09:24:13,2,2011-11-28 09:26:20,pes,19,8,0
102128,2022-03-09 09:39:27,2.5,2012-11-11 09:41:25,pes,20,7,0
102130,2022-03-09 09:46:49,15,2019-07-04 09:49:31,pes,20,7,0
102134,2022-03-09 09:53:59,58,2020-08-30 09:55:51,fena,20,8,0
102140,2022-03-09 10:03:58,35,2020-03-13 09:19:31,pes,20,8,0
102144,2022-03-09 10:22:46,,,,,,0
102149,2022-03-09 10:38:24,,,,,,0
102151,2022-03-09 11:13:24,2,2021-08-01 11:13:47,fena,,,1
102152,2022-03-09 11:15:01,35,2021-07-10 11:15:29,pes,,,1
102155,2022-03-09 11:22:31,4,2020-09-23 11:23:55,pes,20,8,0
102157,2022-03-09 11:40:25,42,2009-08-09 11:41:04,pes,21,8,0
102159,2022-03-09 11:56:51,4.10,2021-01-01 11:57:34,pes,20,8,0
102161,2022-03-09 12:10:18,4,2020-04-09 12:12:38,fena,21,7,0
102170,2022-03-09 12:30:26,,,,,,0
102171,2022-03-09 12:42:02,56,2012-09-09 12:44:14,fena,20,8,0
102172,2022-03-09 12:45:24,6,2014-12-23 12:46:47,pes,20,8,0
102175,2022-03-09 12:51:58,29,2014-05-09 12:53:33,fena,21,9,0
102179,2022-03-09 13:00:08,,,,,,0
102180,2022-03-09 13:00:17,53,2021-05-25 10:13:03,fena,,,1
102181,2022-03-09 13:01:54,45,2019-01-22 13:21:48,fena,20,8,0
102185,2022-03-09 13:14:03,22,2016-12-01 13:14:54,pes,20,8,0
102186,2022-03-09 13:14:30,13,2015-10-09 13:16:04,pes,21,7,0
102188,2022-03-09 13:19:25,13,2021-09-09 13:20:22,pes,,,1
102191,2022-03-09 14:13:09,5,2021-12-09 14:15:23,pes,,,1
102193,2022-03-09 14:36:36,12,2021-11-01 14:36:55,fena,,,1
102195,2022-03-09 14:57:35,25,2020-07-03 15:00:58,fena,20,9,0
102199,2022-03-09 15:06:11,27,2021-10-24 15:09:15,pes,,,1
102206,2022-03-09 16:03:28,5,2021-08-17 16:07:07,fena,,,1
102207,2022-03-09 16:07:52,10,2013-07-09 16:08:15,fena,22,7,0
102210,2022-03-09 16:57:10,,,,,,0
102211,2022-03-09 17:07:05,2.5,2017-06-02 17:08:52,pes,20,8,0
102213,2022-03-09 17:12:35,14.8,2020-06-05 17:19:32,fena,20,8,0
102214,2022-03-09 17:21:08,8,2004-09-19 17:24:38,fena,19,8,0
102215,2022-03-09 17:21:16,9,2012-09-20 17:21:55,pes,20,8,0
102220,2022-03-09 17:42:55,5.5,2021-05-28 17:45:53,pes,19,7,0
102222,2022-03-09 17:51:30,,,,,,0
102227,2022-03-09 17:58:46,,,,,,0
102228,2022-03-09 17:59:30,12,2012-12-09 18:00:09,pes,20,8,0
102233,2022-03-09 18:30:14,,,,,,0
102234,2022-03-09 18:39:01,0.5,2021-12-09 18:45:08,fena,19,10,1
102236,2022-03-09 18:57:31,47,2020-09-20 18:59:21,pes,,,1
102238,2022-03-09 19:04:53,3,2009-05-10 19:07:01,pes,21,7,0
102239,2022-03-09 19:21:36,,,,,,0
102240,2022-03-09 19:22:55,10,2016-06-09 19:23:34,pes,21,7,0
102244,2022-03-09 19:29:21,2.5,2020-05-29 19:29:49,fena,20,8,0
102247,2022-03-09 19:32:58,3,2016-12-06 19:34:07,fena,19,7,0
102250,2022-03-09 19:35:54,45,2020-09-27 19:41:18,pes,,,1
102253,2022-03-09 19:44:23,28,2017-05-12 21:34:22,fena,21,8,0
102254,2022-03-09 19:48:04,7,2021-07-07 19:49:27,fena,,,1
102259,2022-03-09 19:53:19,8,2013-01-23 20:05:58,fena,20,7,0
102261,2022-03-09 20:04:01,5,2015-07-10 20:05:13,fena,20,8,0
102263,2022-03-09 20:17:34,2.5,2014-10-26 20:19:47,pes,20,8,0
102269,2022-03-09 20:26:18,30,2019-12-09 20:26:48,fena,20,7,0
102270,2022-03-09 20:29:12,25,2015-06-24 20:32:04,fena,21,7,0
102272,2022-03-09 20:30:51,28,2021-07-30 20:31:49,fena,,,1
102273,2022-03-09 20:32:06,15,2021-02-13 20:37:06,pes,20,7,0
102278,2022-03-09 20:38:33,6,2020-11-04 20:40:50,fena,20,8,0
102280,2022-03-09 20:41:09,8,2014-05-09 20:41:59,pes,20,7,0
102282,2022-03-09 20:43:32,6,2013-02-05 20:50:14,fena,21,7,0
102287,2022-03-09 20:53:04,8,2021-09-13 20:54:07,pes,,,1
102291,2022-03-09 21:17:25,48,2020-01-31 21:22:37,pes,20,8,0
102293,2022-03-09 21:26:40,20,2020-12-05 21:29:06,fena,21,9,0
102297,2022-03-09 21:34:18,2,2020-01-09 21:34:32,fena,18,7,0
102298,2022-03-09 21:48:17,39,2008-04-09 21:50:39,pes,21,7,0
102305,2022-03-09 22:47:53,12.5,2020-06-07 22:48:25,pes,19,7,0
102306,2022-03-09 22:49:12,,,,,,0
102308,2022-03-09 23:34:49,13,2010-03-09 23:35:35,pes,20,9,0
102309,2022-03-09 23:35:14,12,2010-10-09 23:38:38,fena,21,8,0
102310,2022-03-09 23:36:24,9,2017-09-21 23:37:27,pes,19,7,0
102314,2022-03-10 00:00:05,3.5,2010-11-16 00:03:46,fena,21,7,0
102316,2022-03-10 00:10:33,2.5,2016-03-10 00:17:38,fena,20,7,0
102320,2022-03-10 00:59:27,40,2012-04-10 01:01:06,fena,21,8,0
102322,2022-03-10 02:14:21,35,2019-01-10 02:16:10,fena,20,8,0
102324,2022-03-10 03:09:35,10,2014-09-15 03:12:20,pes,20,7,0
102326,2022-03-10 05:00:11,11,2020-12-10 05:00:42,fena,20,8,0
102328,2022-03-10 06:21:01,5.6,2020-09-12 06:32:03,pes,20,8,0
102330,2022-03-10 07:08:21,6,2018-12-24 07:08:49,fena,20,8,0
102331,2022-03-10 07:09:54,15,2019-02-08 07:32:11,pes,19,9,0
102334,2022-03-10 07:25:59,4,2018-03-14 07:28:44,fena,21,8,0
102336,2022-03-10 08:13:27,1.8,2019-04-10 08:45:46,fena,20,7,0
102337,2022-03-10 08:29:20,6.50,2014-08-10 08:30:56,pes,21,7,0
102343,2022-03-10 08:43:31,8.2,2020-09-28 08:47:19,fena,20,7,0
102347,2022-03-10 08:50:29,9,2021-09-25 08:51:50,fena,,,1
102349,2022-03-10 09:12:58,10,2021-11-04 09:13:24,fena,,,1
102351,2022-03-10 09:20:15,9,2007-09-14 09:23:11,pes,19,8,0
102352,2022-03-10 09:22:42,,,,,,0
102353,2022-03-10 09:23:38,25,2013-12-10 09:23:56,pes,20,7,0
102354,2022-03-10 09:23:54,4,2015-09-15 09:28:18,fena,19,7,0
102359,2022-03-10 09:30:31,2,2012-01-10 09:30:50,fena,21,7,0
102365,2022-03-10 09:51:22,11,2020-09-13 09:52:29,fena,20,8,0
102366,2022-03-10 09:53:28,4,2012-03-05 10:02:31,fena,20,7,0
102368,2022-03-10 10:03:37,28,2016-11-10 10:10:51,fena,21,8,0
102370,2022-03-10 10:21:34,,,,,,0
102373,2022-03-10 10:26:36,18,2018-11-10 10:27:05,fena,22,7,0
102375,2022-03-10 10:39:55,,,,,,0
102377,2022-03-10 10:50:37,2.6,2013-03-05 10:51:23,pes,20,7,0
102378,2022-03-10 10:55:07,14,2021-06-01 10:55:42,pes,,,1
102383,2022-03-10 11:16:55,27,2019-05-25 11:17:55,pes,20,8,0
102386,2022-03-10 11:19:07,37,2020-11-17 11:19:23,pes,,,1
102388,2022-03-10 11:29:56,20,2021-10-18 11:30:20,pes,,,1
102389,2022-03-10 11:30:07,,,,,,0
102391,2022-03-10 11:45:31,5,2011-03-10 11:49:10,fena,20,8,0
102392,2022-03-10 11:45:38,25,2016-03-10 11:51:52,pes,20,8,0
102397,2022-03-10 12:07:45,,,,,,0
102402,2022-03-10 12:50:41,1.7,2021-10-10 12:51:10,fena,,,1
102404,2022-03-10 12:58:05,0.95,2021-12-10 12:58:29,fena,,,1
102406,2022-03-10 13:25:34,38,2017-07-05 13:27:14,fena,22,8,0
102407,2022-03-10 13:28:02,20,2021-08-08 13:35:02,pes,,,1
102414,2022-03-10 13:47:18,2.5,2019-05-15 13:48:19,pes,20,7,0
102416,2022-03-10 13:53:12,32,2017-09-10 13:54:20,pes,20,8,0
102420,2022-03-10 14:24:10,,,,,,0
102421,2022-03-10 14:25:06,4,2020-06-16 14:27:23,pes,20,8,0
102422,2022-03-10 14:27:03,,,,,,0
102424,2022-03-10 14:40:03,11,2012-05-10 14:40:23,pes,21,8,0
102426,2022-03-10 14:55:50,20,2020-12-05 19:35:11,fena,20,8,0
102430,2022-03-10 15:10:10,9,2021-04-08 15:10:54,pes,20,7,0
102432,2022-03-10 15:13:02,20,2019-03-10 15:13:21,pes,20,8,0
102437,2022-03-10 15:41:32,,,,,,0
102438,2022-03-10 15:48:11,10,2015-10-10 15:53:49,pes,20,8,0
102439,2022-03-10 15:50:03,3,2020-01-20 15:56:16,fena,20,8,0
102444,2022-03-10 16:21:53,8.5,2017-09-21 16:23:19,pes,21,8,0
102445,2022-03-10 16:24:33,4.8,2012-09-16 17:22:10,fena,20,8,0
102447,2022-03-10 16:29:04,13,2016-09-21 16:31:08,fena,20,8,0
102449,2022-03-10 16:35:25,6,2015-10-10 16:45:26,fena,19,7,0
102451,2022-03-10 16:49:16,35,2011-03-10 16:49:36,pes,20,8,0
102457,2022-03-10 17:41:46,33,2021-01-30 17:42:25,pes,,,1
102459,2022-03-10 17:58:49,33,2020-03-10 17:59:28,pes,20,8,0
102461,2022-03-10 18:42:32,6,2006-11-11 18:44:14,pes,20,7,0
102463,2022-03-10 18:55:03,13,2018-12-10 18:57:48,pes,20,8,0
102464,2022-03-10 18:58:49,31,2017-11-10 19:05:02,pes,20,8,0
102466,2022-03-10 19:01:50,7,2021-10-28 19:02:52,fena,,,1
102468,2022-03-10 19:10:52,18,2014-08-14 19:11:39,fena,20,8,0
102474,2022-03-10 19:40:48,9.5,2014-09-29 19:43:10,pes,20,8,0
102478,2022-03-10 19:50:23,8,2014-05-15 19:56:50,pes,21,8,0
102479,2022-03-10 19:54:32,12,2012-04-10 19:56:37,fena,19,8,0
102483,2022-03-10 19:59:35,9.,2016-05-16 20:07:06,pes,20,8,0
102485,2022-03-10 20:14:57,20,2016-09-20 20:19:19,pes,20,7,0
102487,2022-03-10 20:26:54,10,2021-09-10 20:27:39,fena,,,1
102489,2022-03-10 21:30:25,3.4,2021-10-28 21:31:12,fena,,,1
102491,2022-03-10 21:54:24,15,2010-10-10 21:55:03,fena,21,8,0
102493,2022-03-10 22:12:35,1.7,2021-10-10 22:13:01,fena,,,1
102496,2022-03-10 23:11:03,33,2014-01-31 23:11:46,fena,20,8,0
102498,2022-03-11 00:01:59,,,,,,0
102499,2022-03-11 06:11:07,52,2014-02-11 06:15:45,fena,20,8,0
102500,2022-03-11 06:12:48,,,,,,0
102502,2022-03-11 06:51:16,7,2018-12-11 06:51:44,fena,20,8,0
102504,2022-03-11 07:01:14,5,2010-09-11 07:02:06,pes,20,8,0
102508,2022-03-11 07:22:18,27,2019-08-26 07:23:41,pes,19,8,0
102510,2022-03-11 07:32:33,9,2013-01-16 07:35:15,fena,20,8,0
102511,2022-03-11 07:33:30,1.5,2022-01-17 14:28:16,fena,,,1
102512,2022-03-11 07:34:10,25,2021-09-01 07:36:05,pes,,,1
102517,2022-03-11 08:00:01,3,2008-04-11 08:09:17,pes,19,7,0
102521,2022-03-11 08:14:52,,,,,,0
102522,2022-03-11 08:18:22,12,2011-09-12 08:19:05,pes,20,8,0
102523,2022-03-11 08:20:43,3,2020-02-20 08:21:27,fena,19,7,0
102525,2022-03-11 08:25:13,5,2007-08-03 08:25:48,fena,20,7,0
102526,2022-03-11 08:25:25,3.4,2015-10-13 08:28:19,fena,20,7,0
102534,2022-03-11 08:33:43,3.4,2015-10-13 08:34:40,fena,20,7,0
102537,2022-03-11 08:48:20,15,2019-08-06 08:51:15,fena,20,7,0
102538,2022-03-11 08:51:43,18,2016-01-11 08:52:32,fena,21,8,0
102542,2022-03-11 09:05:39,,,,,,0
102543,2022-03-11 09:05:53,,,,,,0
102544,2022-03-11 09:27:27,26,2018-05-24 09:31:34,fena,22,9,0
102545,2022-03-11 09:47:17,35,2017-09-11 09:47:49,fena,21,8,0
102547,2022-03-11 09:52:05,3,2018-05-07 10:07:00,pes,20,8,0
102548,2022-03-11 09:57:58,33,2021-03-02 09:58:30,fena,,,1
102551,2022-03-11 10:24:56,2,2010-10-11 10:26:58,pes,20,7,0
102552,2022-03-11 10:27:36,33,2021-03-02 10:28:17,fena,,,1
102555,2022-03-11 10:41:33,7,2019-09-01 10:44:57,pes,19,8,0
102556,2022-03-11 10:41:33,,,,,,0
102558,2022-03-11 10:56:44,27,2018-10-26 10:57:41,fena,20,8,0
102560,2022-03-11 11:16:54,16,2017-10-04 11:17:33,fena,22,7,0
102565,2022-03-11 12:04:50,23,2016-10-11 12:05:37,pes,19,9,0
102567,2022-03-11 12:53:52,11,2019-05-27 12:54:36,fena,20,8,0
102568,2022-03-11 12:56:45,,,,,,0
102569,2022-03-11 13:00:31,30,2020-05-04 13:00:49,pes,19,8,0
102571,2022-03-11 13:05:16,3.2,2007-06-16 13:07:03,pes,20,8,0
102580,2022-03-11 13:27:40,12,2018-10-11 13:59:15,fena,20,8,0
102581,2022-03-11 13:32:42,37,2014-07-11 13:35:04,pes,19,8,0
102583,2022-03-11 13:38:37,14,2012-09-06 13:49:32,fena,20,8,0
102584,2022-03-11 13:50:24,13,2011-09-11 13:51:47,fena,21,8,0
102593,2022-03-11 14:00:09,5,2020-01-29 14:00:52,pes,20,8,0
102598,2022-03-11 14:28:18,12,2017-04-20 14:29:02,fena,19,9,0
102605,2022-03-11 14:50:43,1.9,2021-04-07 14:58:31,fena,20,8,0
102609,2022-03-11 15:20:30,,,,,,0
102610,2022-03-11 15:25:39,9.5,2020-01-11 15:31:18,fena,21,8,0
102612,2022-03-11 15:39:54,,,,,,0
102613,2022-03-11 15:40:22,1,2021-12-31 15:40:56,pes,,,1
102615,2022-03-11 15:43:23,7,2021-08-17 15:44:57,fena,,,1
102616,2022-03-11 15:45:35,3.7,2015-04-11 15:46:23,pes,20,8,0
102625,2022-03-11 16:18:54,7,2010-04-16 16:21:00,fena,20,7,0
102626,2022-03-11 16:20:23,4.5,2020-05-25 16:22:56,pes,20,8,0
102633,2022-03-11 16:32:27,8,2013-05-30 17:32:26,pes,20,8,0
102635,2022-03-11 16:38:36,5,2021-12-10 16:40:08,fena,,,1
102641,2022-03-11 17:08:32,,,,,,0
102644,2022-03-11 17:29:02,9,2021-04-28 17:30:10,pes,19,8,0
102645,2022-03-11 17:33:05,23,2015-12-11 17:33:48,fena,21,8,0
102651,2022-03-11 17:36:58,8,2013-05-30 16:57:31,pes,20,8,0
102657,2022-03-11 17:59:03,23,2018-11-11 18:00:06,pes,19,8,0
102659,2022-03-11 18:34:53,,,,,,0
102660,2022-03-11 19:04:58,20,2011-05-26 19:08:30,pes,20,8,0
102664,2022-03-11 19:45:02,40,2012-12-11 19:45:36,fena,22,8,0
102668,2022-03-11 19:47:42,26,2014-12-11 19:51:06,pes,20,8,0
102669,2022-03-11 19:49:20,28,2010-06-01 19:50:08,fena,20,7,0
102671,2022-03-11 19:52:32,8,2019-05-11 19:54:15,pes,20,8,0
102672,2022-03-11 19:53:49,35,2021-03-19 19:54:14,pes,,,1
102674,2022-03-11 19:55:04,,,,,,0
102679,2022-03-11 20:08:47,9,2008-08-02 20:18:35,pes,21,7,0
102681,2022-03-11 20:22:26,16,2017-05-08 20:37:36,fena,18,10,0
102684,2022-03-11 20:25:49,4,2013-12-11 20:28:39,fena,20,8,0
102688,2022-03-11 20:32:48,5.5,2016-06-14 20:34:32,pes,19,9,0
102690,2022-03-11 20:43:21,35,2018-11-11 20:46:50,fena,20,8,0
102694,2022-03-11 20:58:16,2.8,2020-03-25 20:58:43,fena,20,9,0
102696,2022-03-11 21:05:35,14,2021-09-12 21:06:26,pes,,,1
102698,2022-03-11 21:07:47,,,,,,0
102699,2022-03-11 21:09:34,20,2021-07-11 21:14:04,fena,,,1
102701,2022-03-11 22:01:46,2.7,2018-02-02 22:03:52,fena,20,8,0
102703,2022-03-11 22:50:39,22,2019-06-07 22:53:38,pes,19,9,0
102707,2022-03-11 22:59:16,25,2019-02-11 22:59:57,fena,19,9,0
102710,2022-03-11 23:02:13,35,2018-12-15 23:03:18,pes,20,9,0
102712,2022-03-11 23:08:35,10,2015-10-04 23:13:28,pes,20,9,0
102716,2022-03-11 23:29:30,62,2016-07-11 23:30:46,pes,19,8,0
102718,2022-03-12 02:50:12,3.5,2017-01-06 02:50:57,pes,21,7,0
102720,2022-03-12 07:17:44,6,2010-09-12 07:18:42,fena,20,7,0
102721,2022-03-12 07:17:47,42,2013-11-15 07:20:17,pes,21,8,0
102723,2022-03-12 07:20:41,3,2009-09-09 07:22:45,fena,20,7,0
102724,2022-03-12 07:21:48,12,2016-11-12 07:27:17,pes,20,8,0
102728,2022-03-12 07:34:38,22,2009-12-12 07:37:29,pes,20,8,0
102730,2022-03-12 07:48:00,,,,,,0
102731,2022-03-12 08:41:27,2,2021-10-27 08:44:47,fena,,,1
102733,2022-03-12 08:50:24,5,2022-01-12 08:51:19,pes,,,1
102735,2022-03-12 08:52:36,24,2021-11-03 08:53:53,pes,,,1
102737,2022-03-12 10:09:40,27,2019-01-12 10:10:04,pes,20,8,0
102738,2022-03-12 10:10:38,1.5,2021-09-06 10:12:49,fena,,,1
102743,2022-03-12 10:19:20,22,2020-01-12 10:19:31,pes,20,8,0
102749,2022-03-12 10:27:53,,,,,,0
102752,2022-03-12 10:40:32,25,2012-03-21 10:41:13,pes,20,9,0
102754,2022-03-12 11:19:36,35,2020-08-14 11:20:11,fena,20,8,0
102756,2022-03-12 12:07:32,4,2021-12-06 12:08:33,fena,,,1
102758,2022-03-12 13:09:10,12,2009-06-12 13:10:43,fena,21,7,0
102762,2022-03-12 13:26:33,9,2020-03-12 13:27:12,fena,19,8,0
102769,2022-03-12 13:31:19,6,2020-03-03 13:34:30,pes,19,8,0
102772,2022-03-12 13:34:29,1,2021-12-26 13:38:10,pes,,,1
102778,2022-03-12 13:46:11,15.5,2020-03-12 13:46:49,pes,20,8,0
102782,2022-03-12 13:58:26,9,2018-02-12 13:59:20,fena,21,9,0
102784,2022-03-12 14:02:15,6,2014-09-01 14:12:17,fena,22,7,0
102785,2022-03-12 14:20:29,32,2020-03-18 14:21:49,pes,19,9,0
102788,2022-03-12 14:26:20,5,2021-12-15 14:26:42,pes,,,1
102792,2022-03-12 14:47:25,5.5,2021-08-30 14:48:17,pes,,,1
102794,2022-03-12 15:16:03,72,2017-10-12 15:16:55,pes,20,10,0
102795,2022-03-12 15:19:04,10,2021-04-17 15:19:38,fena,,,1
102797,2022-03-12 15:28:05,10,2014-09-28 15:32:15,pes,20,7,0
102799,2022-03-12 15:49:34,20,2020-09-15 15:51:26,fena,20,8,0
102801,2022-03-12 15:59:04,9,2019-12-20 15:59:34,fena,20,7,0
102802,2022-03-12 16:12:52,6,2015-04-18 16:18:50,pes,20,8,0
102804,2022-03-12 16:54:08,40,2012-08-19 16:59:33,fena,21,8,0
102805,2022-03-12 16:56:09,,,,,,0
102807,2022-03-12 17:33:26,22,2019-06-12 17:34:21,pes,20,8,0
102809,2022-03-12 17:41:44,45,2012-06-12 17:42:45,pes,20,8,0
102811,2022-03-12 18:05:38,28,2019-03-12 18:06:24,pes,20,9,0
102813,2022-03-12 18:21:50,2.3,2015-09-11 18:27:17,fena,20,7,0
102815,2022-03-12 18:32:03,10,2015-09-12 18:32:38,pes,22,8,0
102817,2022-03-12 18:33:54,3,2022-01-12 18:34:31,fena,,,1
102821,2022-03-12 18:37:02,,,,,,0
102822,2022-03-12 18:46:53,5,2022-01-15 18:48:36,pes,,,1
102824,2022-03-12 19:31:08,1.5,2022-01-03 19:31:35,pes,,,1
102826,2022-03-12 19:35:20,54,2021-06-03 19:35:49,pes,,,1
102828,2022-03-12 19:43:22,3,2022-01-10 19:43:56,pes,,,1
102830,2022-03-12 19:47:10,50,2016-06-22 19:49:00,fena,21,8,0
102834,2022-03-12 19:58:29,17,2021-07-22 19:59:22,pes,,,1
102836,2022-03-12 20:14:11,50,2015-10-12 20:14:32,pes,20,8,0
102838,2022-03-12 20:54:48,14,2020-01-26 20:55:45,pes,20,8,0
102839,2022-03-12 20:56:18,12,2016-08-12 20:59:38,fena,21,8,0
102841,2022-03-12 20:57:04,6,2014-11-12 20:58:13,fena,20,7,0
102842,2022-03-12 20:58:31,,,,,,0
102850,2022-03-12 21:15:35,25,2015-02-12 21:15:59,fena,20,10,0
102852,2022-03-12 21:26:57,29,2019-03-01 21:28:14,pes,20,9,0
102854,2022-03-12 21:33:02,12.6,2018-06-30 21:33:57,pes,20,8,0
102855,2022-03-12 21:34:20,25,2021-05-14 21:35:26,pes,,,1
102858,2022-03-12 21:40:00,35,2020-03-17 21:46:43,fena,20,8,0
102859,2022-03-12 21:42:40,8.6,2021-05-11 21:44:13,fena,19,8,0
102862,2022-03-12 21:47:49,22,2021-02-21 21:49:48,fena,,,1
102863,2022-03-12 21:49:18,2.2,2019-01-12 21:57:19,pes,20,8,0
102866,2022-03-12 22:21:48,3.2,2007-02-12 22:22:14,fena,21,7,0
102868,2022-03-12 22:24:49,15,2019-08-23 22:26:19,fena,20,8,0
102869,2022-03-12 22:26:15,12,2021-06-24 22:27:31,fena,,,1
102872,2022-03-12 22:43:41,32,2014-05-31 10:42:09,fena,21,7,0
102874,2022-03-12 23:15:41,33,2018-11-24 23:16:18,fena,20,9,0
102875,2022-03-12 23:17:26,1,2021-07-28 23:18:07,fena,,,1
102876,2022-03-12 23:17:30,20,2019-11-12 23:21:54,pes,20,8,0
102880,2022-03-12 23:46:18,11,2020-09-19 23:47:31,pes,20,8,0
102882,2022-03-13 01:10:14,37,2020-05-03 01:13:24,pes,20,8,0
102886,2022-03-13 03:20:17,7,2014-10-13 03:20:45,fena,20,8,0
102888,2022-03-13 06:23:23,,,,,,0
102889,2022-03-13 06:43:18,10,2015-02-28 06:44:55,pes,20,7,0
102891,2022-03-13 06:58:12,18,2020-09-18 06:58:42,fena,19,8,0
102893,2022-03-13 07:10:35,20,2020-09-13 07:11:04,pes,20,8,0
102895,2022-03-13 07:14:13,42,2015-01-13 07:20:01,fena,20,8,0
102897,2022-03-13 07:28:26,30,2019-04-13 07:29:03,fena,20,8,0
102899,2022-03-13 07:35:05,42,2013-03-13 07:35:30,pes,20,8,0
102901,2022-03-13 07:39:40,,,,,,0
102902,2022-03-13 07:48:20,35,2014-05-16 07:54:42,fena,20,9,0
